2.285156249999999861e-04 2.374319999999999879e+02 2.284310000000000116e+02 1.402293324470520020e+00 4.920092010498046875e+01 2.234980926513671875e+02 3.294759999999999991e+02
3.515624999999959754e-05 2.371220000000000141e+02 2.354509999999999934e+02 1.860517382621765137e+00 1.475797882080078125e+02 2.259981292724609716e+02 3.341619999999999777e+02
-3.515625000000046491e-05 2.369050000000000011e+02 2.423739999999999952e+02 4.547345638275146484e+00 1.674052886962890625e+02 2.284980682373047216e+02 3.389230000000000018e+02
-1.933593750000003886e-04 2.366200000000000045e+02 2.493420000000000130e+02 7.263884067535400391e+00 1.730971069335937500e+02 2.309981170654297102e+02 3.437450000000000045e+02
-3.515625000000046491e-05 2.364929999999999950e+02 2.563020000000000209e+02 9.900952339172363281e+00 1.753347015380859375e+02 2.334980926513671875e+02 3.487400000000000091e+02
8.789062499999986122e-05 2.361510000000000105e+02 2.634460000000000264e+02 1.252466964721679688e+01 1.770115051269531250e+02 2.359981048583984489e+02 3.537950000000000159e+02
-1.757812500000005898e-04 2.358739999999999952e+02 2.706859999999999786e+02 1.512173843383789062e+01 1.779953613281250000e+02 2.384980560302734602e+02 3.590369999999999777e+02
2.988281250000000486e-04 2.357350000000000136e+02 2.780640000000000214e+02 1.771343421936035156e+01 1.785114135742187500e+02 2.409980804443359830e+02 3.645419999999999732e+02
1.582031249999999237e-04 2.354130000000000109e+02 2.854479999999999791e+02 2.025153923034667969e+01 1.790809326171875000e+02 2.434981292724609716e+02 3.700000000000000000e+02
-1.757812500000005898e-04 2.350409999999999968e+02 2.932330000000000041e+02 2.286663055419921875e+01 1.795643310546875000e+02 2.459981170654297102e+02 3.758059999999999832e+02
5.273437499999939632e-05 2.346620000000000061e+02 3.012080000000000268e+02 2.547452354431152344e+01 1.799464874267578125e+02 2.484981048583984489e+02 3.818279999999999745e+02
-3.164062500000007147e-04 2.344070000000000107e+02 3.095620000000000118e+02 2.811919784545898438e+01 1.801600189208984375e+02 2.509981048583984489e+02 3.882980000000000018e+02
-2.636718750000004510e-04 2.341100000000000136e+02 3.180249999999999773e+02 3.069654273986816406e+01 1.803603210449218750e+02 2.534980926513671875e+02 3.949019999999999868e+02
-1.230468750000003261e-04 2.337680000000000007e+02 3.270690000000000168e+02 3.332844924926757812e+01 1.805499572753906250e+02 2.559981048583984489e+02 4.020219999999999914e+02
1.230468749999994588e-04 2.334929999999999950e+02 3.364320000000000164e+02 3.591411209106445312e+01 1.806687316894531250e+02 2.584980804443359830e+02 4.095190000000000055e+02
3.515624999999959754e-05 2.329519999999999982e+02 3.463570000000000277e+02 3.850313186645507812e+01 1.808971862792968750e+02 2.609980682373047216e+02 4.174080000000000155e+02
-5.273437500000026368e-05 2.326699999999999875e+02 3.565240000000000009e+02 4.100313568115234375e+01 1.809696960449218750e+02 2.634981170654297102e+02 4.257280000000000086e+02
1.757812499999979877e-05 2.323629999999999995e+02 3.677359999999999900e+02 4.360758209228515625e+01 1.810358276367187500e+02 2.659980682373047216e+02 4.349970000000000141e+02
1.933593749999995212e-04 2.316579999999999870e+02 3.798500000000000227e+02 4.628195190429687500e+01 1.812391967773437500e+02 2.684980926513671875e+02 4.449169999999999732e+02
-1.230468750000003261e-04 2.313290000000000077e+02 3.924320000000000164e+02 4.894414901733398438e+01 1.812753906250000000e+02 2.709980804443359830e+02 4.555389999999999873e+02
