4.500024609374999329e+01 2.737079999999999913e+01 3.034949999999999903e+01 1.614690589904785156e+01 1.334089355468750000e+02 1.500000000000000000e+01 4.086869999999999692e+01
8.999933203124999181e+01 4.070519999999999783e+01 2.176000000000000156e+00 1.679248619079589844e+01 9.141713714599609375e+01 1.499997558593753411e+01 4.076330000000000098e+01
1.349992089843750023e+02 3.040619999999999834e+01 2.725769999999999982e+01 1.681743621826171875e+01 5.028548431396484375e+01 1.499997558593753411e+01 4.083529999999999660e+01
1.799997363281250102e+02 2.169399999999999995e+00 4.078589999999999804e+01 1.613345527648925781e+01 8.119660377502441406e+00 1.499998779296873863e+01 4.084360000000000213e+01
2.250001406250000002e+02 2.734659999999999869e+01 3.028419999999999845e+01 1.508207416534423828e+01 3.231862792968750000e+02 1.499997558593753411e+01 4.080400000000000205e+01
2.699998417968749891e+02 4.069899999999999807e+01 2.054399999999999782e+00 1.427868938446044922e+01 2.752818908691406250e+02 1.499997558593753411e+01 4.075079999999999814e+01
3.149999296875000141e+02 3.029670000000000130e+01 2.745329999999999870e+01 1.433181476593017578e+01 2.257248535156250000e+02 1.499998779296873863e+01 4.088490000000000180e+01
-1.230468750000003261e-04 2.545900000000000052e+00 5.561449999999999960e+01 2.025600814819335938e+01 1.790788726806640625e+02 2.000001220703126137e+01 5.567269999999999897e+01
4.499926171874999170e+01 3.752709999999999724e+01 4.124519999999999698e+01 2.127545356750488281e+01 1.344023590087890625e+02 2.000001220703126137e+01 5.576239999999999952e+01
8.999966601562499591e+01 5.571710000000000207e+01 2.679699999999999971e+00 2.194271087646484375e+01 9.160765838623046875e+01 1.999997558593753411e+01 5.578150000000000119e+01
1.349999648437500070e+02 4.121840000000000259e+01 3.744659999999999656e+01 2.190571212768554688e+01 4.945461273193359375e+01 1.999998779296873863e+01 5.568849999999999767e+01
1.799996308593750030e+02 2.692299999999999915e+00 5.566460000000000008e+01 2.124925231933593750e+01 6.611031055450439453e+00 1.999998779296873863e+01 5.572970000000000113e+01
2.249998066406249961e+02 3.739750000000000085e+01 4.118119999999999692e+01 2.022260475158691406e+01 3.216210021972656250e+02 1.999997558593753411e+01 5.562789999999999679e+01
2.700000175781249823e+02 5.563360000000000127e+01 2.655499999999999972e+00 1.950974464416503906e+01 2.744744567871093750e+02 2.000002441406252274e+01 5.569689999999999941e+01
3.149994726562499636e+02 4.120949999999999847e+01 3.756710000000000349e+01 1.954023170471191406e+01 2.261893920898437500e+02 1.999998779296873863e+01 5.576299999999999812e+01
-5.273437500000026368e-05 3.282500000000000195e+00 7.136769999999999925e+01 2.547661399841308594e+01 1.799333801269531250e+02 2.500000000000000000e+01 7.144310000000000116e+01
4.499978906249999255e+01 4.815789999999999793e+01 5.276380000000000337e+01 2.641254234313964844e+01 1.350713958740234375e+02 2.499995117187501137e+01 7.143670000000000186e+01
8.999961328124999227e+01 7.108809999999999718e+01 3.023600000000000065e+00 2.695297050476074219e+01 9.159167480468750000e+01 2.500001220703126137e+01 7.115240000000000009e+01
1.350006855468749905e+02 5.286970000000000169e+01 4.819809999999999661e+01 2.706727981567382812e+01 4.905683898925781250e+01 2.500000000000000000e+01 7.154200000000000159e+01
1.799996484374999852e+02 3.320699999999999985e+00 7.132009999999999650e+01 2.638191413879394531e+01 5.748097419738769531e+00 2.499998779296873863e+01 7.139740000000000464e+01
2.250000351562499930e+02 4.807770000000000010e+01 5.263259999999999650e+01 2.540570068359375000e+01 3.206158447265625000e+02 2.500002441406252274e+01 7.128570000000000562e+01
2.700004042968749900e+02 7.121460000000000434e+01 3.236299999999999955e+00 2.471735572814941406e+01 2.739725646972656250e+02 2.499998779296873863e+01 7.128810000000000002e+01
3.150001757812499932e+02 5.272420000000000329e+01 4.823100000000000165e+01 2.478155899047851562e+01 2.264638061523437500e+02 2.499996337890627274e+01 7.145680000000000121e+01
1.757812499999997224e-04 3.848599999999999799e+00 8.818439999999999657e+01 3.069858932495117188e+01 1.803587646484375000e+02 3.000000000000000000e+01 8.826829999999999643e+01
4.500026367187499687e+01 5.951350000000000051e+01 6.518280000000000030e+01 3.156194305419921875e+01 1.355798187255859375e+02 3.000000000000000000e+01 8.826470000000000482e+01
8.999998242187498931e+01 8.815160000000000196e+01 3.916999999999999815e+00 3.213773727416992188e+01 9.189930725097656250e+01 2.999997558593753411e+01 8.823860000000000525e+01
1.350000527343750036e+02 6.510370000000000346e+01 5.962760000000000105e+01 3.214244461059570312e+01 4.872154235839843750e+01 2.999996337890627274e+01 8.828329999999999700e+01
1.800002460937500075e+02 3.927900000000000169e+00 8.802889999999999304e+01 3.149951171875000000e+01 5.119032859802246094e+00 3.000000000000000000e+01 8.811650000000000205e+01
2.250003691406249970e+02 5.950310000000000343e+01 6.512510000000000332e+01 3.066140174865722656e+01 3.200453491210937500e+02 3.000000000000000000e+01 8.821510000000000673e+01
2.699994374999999991e+02 8.814530000000000598e+01 3.774000000000000021e+00 3.002972030639648438e+01 2.735734863281250000e+02 2.999997558593753411e+01 8.822610000000000241e+01
3.149997714843750032e+02 6.506489999999999441e+01 5.961160000000000281e+01 3.004524993896484375e+01 2.266687011718750000e+02 3.000000000000000000e+01 8.824389999999999645e+01
5.273437499999939632e-05 4.471599999999999575e+00 1.065857000000000028e+02 3.591434097290039062e+01 1.806705169677734375e+02 3.499998779296873863e+01 1.066795000000000044e+02
4.500043945312499716e+01 7.201999999999999602e+01 7.859099999999999397e+01 3.667139053344726562e+01 1.358575286865234375e+02 3.500001220703126137e+01 1.065994000000000028e+02
8.999994726562499636e+01 1.065311999999999983e+02 4.581100000000000172e+00 3.720515441894531250e+01 9.196909332275390625e+01 3.499996337890627274e+01 1.066296999999999997e+02
1.350001054687500073e+02 7.869769999999999754e+01 7.209180000000000632e+01 3.722235870361328125e+01 4.855953979492187500e+01 3.499997558593753411e+01 1.067265000000000015e+02
1.799998417968749891e+02 4.681000000000000050e+00 1.062562000000000069e+02 3.658869171142578125e+01 4.702973365783691406e+00 3.499997558593753411e+01 1.063593000000000046e+02
2.249995253906249957e+02 7.192940000000000111e+01 7.828119999999999834e+01 3.579150009155273438e+01 3.194803771972656250e+02 3.500000000000000000e+01 1.063098999999999990e+02
2.700000527343750036e+02 1.062116000000000042e+02 4.499200000000000088e+00 3.522236251831054688e+01 2.733769531250000000e+02 3.500000000000000000e+01 1.063068999999999988e+02
3.149999296875000141e+02 7.834420000000000073e+01 7.197360000000000468e+01 3.525381469726562500e+01 2.267675933837890625e+02 3.500001220703126137e+01 1.063860999999999990e+02
1.054687499999996600e-04 5.276600000000000179e+00 1.267225999999999999e+02 4.101404571533203125e+01 1.809630889892578125e+02 4.000001220703126137e+01 1.268324000000000069e+02
4.499878710937499449e+01 8.591620000000000346e+01 9.342510000000000048e+01 4.172993087768554688e+01 1.360533752441406250e+02 4.000001220703126137e+01 1.269245999999999981e+02
8.999977148437498897e+01 1.267152999999999992e+02 5.406200000000000117e+00 4.217721176147460938e+01 9.206510162353515625e+01 4.000000000000000000e+01 1.268306000000000040e+02
1.350001054687500073e+02 9.353440000000000509e+01 8.575719999999999743e+01 4.218529510498046875e+01 4.841482925415039062e+01 4.000001220703126137e+01 1.268974999999999937e+02
1.799997714843750032e+02 5.368100000000000094e+00 1.263104000000000013e+02 4.159226608276367188e+01 4.319124698638916016e+00 3.999998779296873863e+01 1.264244000000000057e+02
2.250004921874999866e+02 8.553579999999999472e+01 9.323059999999999548e+01 4.091983413696289062e+01 3.192132873535156250e+02 4.000000000000000000e+01 1.265240000000000009e+02
2.700000878906249682e+02 1.264433999999999969e+02 5.304599999999999760e+00 4.042343902587890625e+01 2.732223815917968750e+02 4.000000000000000000e+01 1.265545999999999935e+02
3.150005625000000009e+02 9.329430000000000689e+01 8.590970000000000084e+01 4.049784088134765625e+01 2.268377532958984375e+02 3.999995117187501137e+01 1.268238999999999947e+02
3.515624999999959754e-05 6.296599999999999753e+00 1.500120000000000005e+02 4.628381729125976562e+01 1.812369232177734375e+02 4.499998779296873863e+01 1.501441000000000088e+02
4.499966601562499591e+01 1.012763999999999953e+02 1.104522999999999939e+02 4.685006332397460938e+01 1.363741149902343750e+02 4.500000000000000000e+01 1.498552999999999997e+02
8.999980664062499613e+01 1.495729000000000042e+02 6.394400000000000084e+00 4.724897003173828125e+01 9.216336822509765625e+01 4.499997558593753411e+01 1.497094999999999914e+02
1.350002460937500075e+02 1.099475999999999942e+02 1.016290999999999940e+02 4.724373245239257812e+01 4.808963012695312500e+01 4.499998779296873863e+01 1.497229000000000099e+02
1.799995781249999993e+02 6.212399999999999700e+00 1.493074000000000012e+02 4.674269866943359375e+01 4.025829792022705078e+00 4.499995117187501137e+01 1.494365999999999985e+02
2.250004921874999866e+02 1.010630000000000024e+02 1.097612000000000023e+02 4.606078338623046875e+01 3.188626403808593750e+02 4.499998779296873863e+01 1.492019999999999982e+02
2.700000175781249823e+02 1.492377999999999929e+02 6.128800000000000026e+00 4.564385223388671875e+01 2.730669250488281250e+02 4.499996337890627274e+01 1.493635999999999910e+02
3.150002988281249827e+02 1.101025999999999954e+02 1.014761000000000024e+02 4.573303222656250000e+01 2.269222869873046875e+02 4.500000000000000000e+01 1.497330000000000041e+02
