272.5 0.0
272.5 0.0
272.5 0.0
272.5 0.6304245018750033
272.55 0.0
272.55 0.0
272.55 0.0
272.55 0.5207744018750171
272.6 0.0
272.6 0.0
272.6 0.0
272.6 0.15294493187500235
272.65 0.0
272.65 0.0
272.65 0.0
272.65 0.3278746418750072
272.7 0.0
272.7 0.0
272.7 0.0
272.7 0.26401079187499105
272.75 0.0
272.75 0.0
272.75 0.0
272.75 0.23164241187500098
272.8 0.0
272.8 0.0
272.8 0.0
272.8 0.22095129499999666
272.85 0.0
272.85 0.0
272.85 0.0
272.85 0.21588341249999168
272.9 0.0
272.9 0.0
272.9 0.0
272.9 0.21539201187499202
272.95 0.0
272.95 0.0
272.95 0.0
272.95 0.24301416500000145
273.0 0.0
273.0 0.0
273.0 0.0
273.0 0.29889735499998976
