235.2356 235.2356 nan nan 280.0 0.0003 357.3267
255.2675 255.2675 nan nan 280.0 90.0003 356.707
235.4178 235.4178 nan nan 280.0001 180.0005 328.5107
215.4452 215.4452 nan nan 280.0 269.9999 329.242
235.0805 235.0805 nan nan 277.5 -0.0001 352.0233
248.2944 248.2944 nan nan 277.5 90.0002 351.8711
235.5842 235.5842 nan nan 277.5 180.0008 333.4957
222.4441 222.4441 nan nan 277.5 269.9999 333.6916
235.2365 235.2365 nan nan 280.0 -0.0004 357.3261
255.2669 255.2669 nan nan 280.0 89.9996 356.7035
235.433 235.433 nan nan 280.0 180.0003 328.5094
215.4408 215.4408 nan nan 280.0 269.9999 329.2409
