x sens	y sens	zen sens	azim sens	zenith angle	azimuth angle	radius sens
-0.6117500000000007	0.023249999999990223	nan	nan	0.0	-0.0	0.6121916570813428
0.05924999999999159	0.6342499999999802	nan	nan	0.0	90.0	0.6370114794883793
0.5812500000000114	-0.009750000000025238	nan	nan	0.0	180.0	0.5813317684420951
0.02924999999999045	-0.6157500000000198	nan	nan	0.0	270.0	0.6164443405531629
-0.4027499999999975	8.240249999999975	nan	nan	3.0	0.0	8.250086522273543
8.334249999999997	0.4262499999999818	nan	nan	3.0	90.0	8.34514302603616
0.39724999999998545	-8.326750000000004	nan	nan	3.0	180.0	8.336220554004077
-8.584750000000014	-0.6097500000000196	nan	nan	3.0	270.0	8.60637714866135
-0.22974999999999568	16.649249999999967	nan	nan	6.0	-0.001	16.650835132959514
16.756249999999994	0.19624999999999204	nan	nan	6.0	90.001	16.75739920527645
0.26824999999999477	-16.789750000000026	nan	nan	6.0	180.0	16.791892779701783
-16.658749999999998	-0.3057500000000175	nan	nan	6.0	270.0	16.661555588389696
-0.18475000000000819	25.091249999999974	nan	nan	9.0	0.0	25.09193015941577
24.962249999999983	0.04824999999999591	nan	nan	9.0	89.999	24.96229663162024
0.14824999999999022	-25.12575000000001	nan	nan	9.0	180.0	25.126187357516073
-25.04374999999999	-0.2157500000000141	nan	nan	9.0	270.001	25.044679317671438
0.07224999999999682	33.62424999999999	nan	nan	12.0	-0.0	33.62432762338898
33.61725000000001	-0.039750000000026375	nan	nan	12.0	90.0	33.61727350076149
0.06624999999999659	-33.66075000000001	nan	nan	12.0	180.0	33.66081519549104
-33.636750000000006	-0.07775000000000887	nan	nan	12.0	270.0	33.63683985788499
0.14525000000000432	42.24324999999996	nan	nan	15.0	-0.0	42.24349971445307
42.31524999999999	-0.1837500000000034	nan	nan	15.0	90.0	42.31564895668031
-0.1037499999999909	-42.358750000000015	nan	nan	15.0	180.0	42.358877058120896
-42.25675000000001	0.08124999999998295	nan	nan	15.0	270.0	42.2568281124483
0.2912499999999909	51.19424999999998	nan	nan	18.0	-0.0	51.19507847073777
51.28525000000002	-0.3727500000000248	nan	nan	18.0	89.999	51.286604587601644
-0.2817499999999882	-51.247750000000025	nan	nan	18.0	180.0	51.24852449705262
-51.17875000000001	0.2752499999999998	nan	nan	18.0	270.0	51.17949017062402
0.47024999999999295	60.393249999999995	nan	nan	21.0	0.0	60.39508076511695
60.39425	-0.5157500000000255	nan	nan	21.0	89.999	60.39645214021267
-0.5317499999999882	-60.52075000000002	nan	nan	21.0	180.0	60.523085997204426
-60.25375	0.41825000000000045	nan	nan	21.0	270.0	60.25520161882291
0.6342500000000086	69.88924999999998	nan	nan	24.0	0.0	69.8921278730659
69.82425	-0.04375000000001705	nan	nan	24.0	90.0	69.82426370628623
-0.6447499999999877	-69.88175000000001	nan	nan	24.0	180.0	69.88472426521407
-69.79575	0.5462499999999864	nan	nan	24.0	270.0	69.79788755488951
0.8042499999999961	79.75125	nan	nan	27.0	-0.0	79.75530511900133
79.73025000000001	-0.918750000000017	nan	nan	27.0	90.0	79.73554330801919
-0.7457499999999868	-79.69475	nan	nan	27.0	180.001	79.6982391312694
-79.70474999999999	0.7492499999999893	nan	nan	27.0	269.999	79.70827151635518
