x sens	y sens	zen sens	azim sens	zenith angle	azimuth angle	radius sens
-0.2307999999999879	-0.048799999999999955	0.0	307.0	0.0	0.0	0.2359
-0.2307999999999879	0.9512	0.0	215.0	0.0	90.0	0.9788
0.7692000000000121	0.9512	0.0	131.0	0.0	180.0	1.2233
0.7692000000000121	-1.0488	0.0	39.0	0.0	270.0	1.3006
-0.2307999999999879	7.9512	3.0	184.0	3.0	0.0	7.9545
7.769200000000012	0.9512	3.0	95.0	3.0	90.001	7.8272
0.7692000000000121	-8.0488	3.0	5.0	3.0	179.999	8.0855
-8.230799999999988	-0.048799999999999955	3.0	274.0	3.0	270.0	8.2309
-0.2307999999999879	15.9512	6.0	182.0	6.0	-0.0	15.9529
15.769200000000012	0.9512	6.0	92.0	6.0	90.0	15.7979
0.7692000000000121	-16.0488	6.0	2.0	6.0	180.0	16.0672
-16.230799999999988	-1.0488	6.0	272.0	6.0	270.0	16.2647
-0.2307999999999879	24.9512	9.0	181.0	9.0	0.0	24.9523
24.769200000000012	0.9512	9.0	92.0	9.0	90.0	24.7875
0.7692000000000121	-25.0488	9.0	2.0	9.0	180.0	25.0606
-24.230799999999988	-1.0488	9.0	272.0	9.0	270.0	24.2535
-0.2307999999999879	32.9512	12.0	181.0	12.0	0.0	32.952
32.76920000000001	0.9512	12.0	91.0	12.0	89.999	32.783
0.7692000000000121	-33.0488	12.0	1.0	12.0	180.0	33.0578
-33.23079999999999	-1.0488	12.0	271.0	12.0	270.0	33.2473
-0.2307999999999879	41.9512	15.0	181.0	15.0	0.0	41.9518
41.76920000000001	0.9512	15.0	91.0	15.0	90.0	41.78
0.7692000000000121	-42.0488	15.0	1.0	15.0	180.0	42.0558
-42.23079999999999	-1.0488	15.0	271.0	15.0	270.0	42.2438
-0.2307999999999879	50.9512	18.0	181.0	18.0	0.0	50.9517
50.76920000000001	0.9512	18.0	91.0	18.0	90.0	50.7781
0.7692000000000121	-51.0488	18.0	1.0	18.0	180.0	51.0546
-50.23079999999999	-1.0488	18.0	271.0	18.0	270.0	50.2417
-0.2307999999999879	59.9512	21.0	181.0	21.0	-0.0	59.9516
59.76920000000001	0.9512	21.0	91.0	21.0	90.0	59.7768
0.7692000000000121	-60.0488	21.0	1.0	21.0	180.0	60.0537
-60.23079999999999	-1.0488	21.0	271.0	21.0	270.0	60.2399
-1.230799999999988	68.9512	24.0	181.0	24.0	0.0	68.9622
69.76920000000001	0.9512	24.0	91.0	24.0	90.0	69.7757
0.7692000000000121	-69.0488	24.0	1.0	24.0	180.0	69.0531
-69.23079999999999	-1.0488	24.0	271.0	24.0	270.0	69.2387
-1.230799999999988	78.9512	27.0	181.0	27.0	-0.0	78.9608
79.76920000000001	0.9512	27.0	91.0	27.0	90.0	79.7749
0.7692000000000121	-79.0488	27.0	1.0	27.0	180.0	79.0525
-79.23079999999999	-1.0488	27.0	271.0	27.0	270.0	79.2377
