330.1306 330.1306 nan nan 280.0 -0.0005 431.1817
263.8349 263.8349 nan nan 280.0 89.9998 304.9456
139.2581 139.2581 nan nan 280.0 179.9996 260.9021
207.0614 207.0614 nan nan 279.9999 270.0002 400.6804
330.4363 330.4363 nan nan 276.4001 0.0007 425.1871
254.3806 254.3806 nan nan 276.4 90.0003 294.9496
140.9302 140.9302 nan nan 276.3999 179.9994 270.22
216.8647 216.8647 nan nan 276.4 270.0002 406.3684
330.1125 330.1125 nan nan 280.0 0.0 431.1752
263.8481 263.8481 nan nan 280.0 90.0 304.9518
139.1823 139.1823 nan nan 280.0 180.0002 260.853
207.0547 207.0547 nan nan 280.0 269.9995 400.6742
