0.0 0.0 0.0 0.0 272.8 -0.0004 0.0
244.6409 244.6409 nan nan 272.8 89.9993 286.9896
142.4228 142.4228 nan nan 272.8 180.0 279.4655
226.4359 226.4359 nan nan 272.8 270.0001 412.8915
330.4167 330.4167 nan nan 276.4 0.0002 425.1736
254.3871 254.3871 nan nan 276.4001 89.9999 294.9397
140.9712 140.9712 nan nan 276.4 179.9992 270.2499
216.8598 216.8598 nan nan 276.4 269.9995 406.3279
330.1516 330.1516 nan nan 280.0 0.0002 431.1985
263.8518 263.8518 nan nan 280.0 89.9993 304.9676
139.2232 139.2232 nan nan 280.0 179.9994 260.8659
207.0565 207.0565 nan nan 280.0 269.9998 400.6757
