272.99999 0.0
272.99999 0.0
273.00001 0.0
272.99998 0.30117453806876116
273.04999 0.0
273.05001 0.0
273.05004 0.0
273.05002 0.3692014664687514
273.09996 0.0
273.10001 0.0
273.1 0.0
273.09998 0.48062145305001563
273.15001 0.0
273.14998 0.0
273.15001 0.0
273.15001 0.6141663842250256
273.19998 0.0
273.2 0.0
273.2 0.0
273.2 0.7312585066687484
273.24999 0.0
273.24999 0.0
273.25 0.0
273.25 0.8834137959187841
273.30002 0.0
273.30001 0.0
273.3 0.0
273.29999 1.0642064764999994
273.35001 0.0
273.34999 0.0
273.35004 0.0
273.34996 1.2561141738687513
273.39999 0.0
273.39996 0.0
273.4 0.0
273.4 1.4483954784187125
273.45001 0.0
273.45005 0.0
273.45 0.0
273.45001 1.6954851985687458
273.50002 0.0
273.50002 0.0
273.49999 0.0
273.50001 1.9344126929187222
273.55005 0.0
273.54999 0.0
273.55006 0.0
273.55004 2.2613547041249826
273.60002 0.0
273.60001 0.0
273.59999 0.0
273.60005 2.54785093527499
273.64998 0.0
273.65 0.0
273.65 0.0
273.65002 2.844291477568753
273.69994 0.0
273.70001 0.0
273.7 0.0
273.7 3.179389507875017
273.75004 0.0
273.75002 0.0
273.75 0.0
273.75004 3.533250719925004
273.80004 0.0
273.79995 0.0
273.80006 0.0
273.79996 3.9267721146187853
273.85004 0.0
273.85002 0.0
273.85002 0.0
273.84999 4.254557580018785
273.90001 0.0
273.89998 0.0
273.90005 0.0
273.90001 4.701287539718745
273.95 0.0
273.94999 0.0
273.94998 0.0
273.95006 5.059284045325056
273.99999 0.0
274.0 0.0
273.99999 0.0
274.0 4.777321965918791
