x sens	y sens	zen sens	azim sens	zenith angle	azimuth angle	radius sens
-0.6037499999999909	0.03624999999999545	nan	nan	0.0	-0.0	0.6048372715036572
0.06225000000000591	0.6462499999999807	nan	nan	0.0	90.0	0.6492411916999535
0.5902499999999975	0.011249999999989768	nan	nan	0.0	180.0	0.5903572011926311
0.03125	-0.6087500000000148	nan	nan	0.0	270.0	0.609551576980995
-0.23275000000001	16.645250000000004	nan	nan	6.0	0.0	16.64687718837981
16.726249999999993	0.19225000000000136	nan	nan	6.0	90.0	16.727354815540913
0.26625000000001364	-16.77675000000002	nan	nan	6.0	179.999	16.77886258436491
-16.64375000000001	-0.2957500000000266	nan	nan	6.0	270.0	16.646377447510925
0.07325000000000159	33.61824999999996	nan	nan	12.0	-0.0	33.618329801240826
33.599249999999984	-0.030750000000011823	nan	nan	12.0	89.999	33.599264071181665
0.06325000000001069	-33.644750000000016	nan	nan	12.0	180.0	33.64480945294535
-33.62375	-0.07275000000001342	nan	nan	12.0	270.0	33.62382870264777
0.288250000000005	51.169250000000005	nan	nan	18.0	0.0	51.17006188803176
51.266250000000014	-0.3657500000000198	nan	nan	18.0	90.0	51.26755467276551
-0.3017499999999984	-51.21075000000002	nan	nan	18.0	179.999	51.211638995691224
-51.15575000000001	0.2762499999999761	nan	nan	18.0	270.0	51.156495893727914
0.6292500000000132	69.86524999999997	nan	nan	24.0	0.0	69.86808365144272
69.81025	-0.022750000000002046	nan	nan	24.0	90.0	69.8102537069233
-0.6347499999999968	-69.82475000000002	nan	nan	24.0	180.0	69.82763507469663
-69.75274999999999	0.5692499999999825	nan	nan	24.0	270.0	69.7550727770031
