329.2748 329.2748 nan nan 272.8 -0.0003 418.1311
244.548 244.548 nan nan 272.8 90.0003 287.3769
142.3616 142.3616 nan nan 272.8 179.9994 279.4374
226.372 226.372 nan nan 272.8 270.0002 413.5977
331.2816 331.2816 nan nan 276.4 -0.0001 425.8968
254.2012 254.2012 nan nan 276.4 89.9998 295.7112
140.2335 140.2335 nan nan 276.4 179.9993 269.8063
216.862 216.862 nan nan 276.4 270.0 406.356
329.484 329.484 nan nan 280.0 -0.0001 430.6439
263.9185 263.9185 nan nan 280.0 89.9995 304.5818
139.9755 139.9755 nan nan 280.0 180.0001 261.354
207.0662 207.0662 nan nan 280.0 270.0002 400.723
