330.0497 330.0497 nan nan 272.8 0.0001 418.7745
244.4461 244.4461 nan nan 272.8 90.0001 287.7779
142.3574 142.3574 nan nan 272.8 180.0001 279.4318
226.4488 226.4488 nan nan 272.8 270.0 412.8785
330.3996 330.3996 nan nan 276.4 0.0002 425.167
254.2881 254.2881 nan nan 276.4 90.0 295.3335
140.2222 140.2222 nan nan 276.4 180.0002 269.7951
216.8624 216.8624 nan nan 276.4 269.9999 406.37
330.0976 330.0976 nan nan 280.0 0.0001 431.1609
263.8478 263.8478 nan nan 280.0 89.9994 304.9578
139.2151 139.2151 nan nan 280.0 180.0001 260.8743
207.0653 207.0653 nan nan 280.0 270.0 400.7038
