272.00001 0.0
272.00001 0.0
272.0 0.0
271.99999 2.8898864440250067
272.05 0.0
272.04999 0.0
272.05004 0.0
272.05 2.5443718049500146
272.10001 0.0
272.1 0.0
272.10001 0.0
272.1 2.3001905814749946
272.15 0.0
272.15002 0.0
272.15001 0.0
272.15 2.0548388284249897
272.2 0.0
272.20001 0.0
272.19998 0.0
272.20001 1.7810770218687557
272.25001 0.0
272.25001 0.0
272.25001 0.0
272.24999 1.5465878794749939
272.30001 0.0
272.30001 0.0
272.3 0.0
272.30004 1.328759821718744
272.35004 0.0
272.35 0.0
272.34998 0.0
272.34999 1.1108154283187666
272.4 0.0
272.40001 0.0
272.4 0.0
272.4 0.9271896551687466
272.45001 0.0
272.45001 0.0
272.44998 0.0
272.44999 1.0730582689500412
272.5 0.0
272.50001 0.0
272.5 0.0
272.49999 0.6424819432687353
272.55 0.0
272.54999 0.0
272.55 0.0
272.55001 0.5227033305687467
272.60001 0.0
272.60002 0.0
272.6 0.0
272.6 0.41511014169998633
272.64998 0.0
272.65001 0.0
272.65001 0.0
272.65001 0.3307033408499934
272.70001 0.0
272.69999 0.0
272.70002 0.0
272.70004 0.26773534116875286
272.75001 0.0
272.74999 0.0
272.75001 0.0
272.75002 0.2331709466500047
272.80001 0.0
272.8 0.0
272.79999 0.0
272.79999 0.22116417576875647
272.85 0.0
272.84999 0.0
272.84999 0.0
272.85002 0.21446088226874593
272.89999 0.0
272.9 0.0
272.90001 0.0
272.90001 0.21257833726874192
272.95001 0.0
272.95 0.0
272.94999 0.0
272.95 0.2416708928187503
272.99999 0.0
273.0 0.0
273.0 0.0
273.0 0.29396791646874
