329.2631 329.2631 nan nan 272.8 -0.0001 418.1169
244.4556 244.4556 nan nan 272.8 90.0001 287.7967
141.7016 141.7016 nan nan 272.8 179.999 279.0449
226.3654 226.3654 nan nan 272.8 269.9999 413.6024
330.394 330.394 nan nan 276.4 -0.0004 425.1566
254.2826 254.2826 nan nan 276.4 89.9998 295.3383
140.2257 140.2257 nan nan 276.4 180.0 269.8101
216.8671 216.8671 nan nan 276.4 270.0003 406.3406
329.4751 329.4751 nan nan 280.0 -0.0002 430.6371
263.8438 263.8438 nan nan 280.0 89.9996 304.96
139.2214 139.2214 nan nan 280.0 179.9998 260.864
207.0632 207.0632 nan nan 280.0 269.9998 400.7155
