sensor angle	rotator angle	time, sec
34.3399	305.94427490234375	1705556170.1278946
7.0473	278.5596923828125	1705556171.8382463
20.4083	251.168408203125	1705556173.5512547
47.7999	223.80013427734377	1705556175.262203
57.5729	212.999951171875	1705556176.9783597
