sensor angle	rotator angle	time, sec	initial time, sec
43.8908	315.98499755859376	1705563257.7264082	1705563256.007579
26.7785	298.78516845703126	1705563259.437062	1705563256.007579
9.7843	262.2801513671875	1705563263.0968874	1705563256.007579
26.8962	245.13006591796878	1705563264.8119526	1705563256.007579
44.0993	227.970166015625	1705563266.5275981	1705563256.007579
57.5719	212.99968261718752	1705563268.2442005	1705563256.007579
