sensor angle	rotator angle	time, sec
38.7782	235.03457031250002	1705556140.9868212
16.5395	257.27788085937505	1705556142.6978629
5.7932	279.5342041015625	1705556144.4097993
27.9519	301.7774169921875	1705556146.1212528
50.1686	324.0199340820313	1705556147.8321836
57.5177	333.00001220703126	1705556149.5496466
