sensor angle	rotator angle	time, sec
35.5656	238.372265625	1705556161.5565956
9.9435	264.0447021484375	1705556163.2677677
15.8417	289.74639892578125	1705556164.9808407
41.4169	315.4201293945313	1705556166.6927302
57.5166	333.00006103515625	1705556168.4067335
