sensor angle	rotator angle	time, sec	initial time, sec
16.4534	258.4402221679688	1705563395.2052946	1705563393.4897587
29.8675	304.7461181640625	1705563396.9201407	1705563393.4897587
57.5104	333.00001220703126	1705563398.6367989	1705563393.4897587
