sensor angle	rotator angle	time, sec
25.984	248.40625000000003	1705556207.8565998
10.0195	284.35825195312503	1705556209.5686793
45.8056	320.3099609375	1705556211.2805414
57.5148	333.0000366210938	1705556212.9974234
