sensor angle	rotator angle	time, sec	initial time, sec
40.7022	312.6058715820313	1705563282.0553734	1705563280.3374155
20.192	292.0264892578125	1705563283.7707455	1705563280.3374155
0.7564	271.4461181640625	1705563285.485248	1705563280.3374155
21.0341	250.86633300781253	1705563287.199596	1705563280.3374155
41.5877	230.26195068359377	1705563288.9178822	1705563280.3374155
57.572	212.99984130859377	1705563290.6301942	1705563280.3374155
