sensor angle	rotator angle	time, sec
29.182	245.07175292968753	1705556194.130532
3.3785	277.59013671875005	1705556195.8421917
35.873	310.10703125000003	1705556197.5541987
57.517	333.00001220703126	1705556199.2689419
