sensor angle	rotator angle	time, sec	initial time, sec
34.3261	305.8882202148438	1705563320.9931712	1705563319.2819114
6.9576	278.4560913085938	1705563322.7128954	1705563319.2819114
20.5748	250.99237060546878	1705563324.4292345	1705563319.2819114
48.0687	223.54394531250003	1705563326.1455557	1705563319.2819114
57.5717	212.999951171875	1705563327.8616216	1705563319.2819114
