sensor angle	rotator angle	time, sec
45.2052	228.26821289062502	1705556091.2939243
29.7968	243.67653808593752	1705556093.0051243
14.3786	259.080029296875	1705556094.7171261
1.1546	274.48752441406253	1705556096.4291527
16.4446	289.8858642578125	1705556098.139803
31.7467	305.29929199218753	1705556099.8523798
47.1342	320.7169555664063	1705556101.5652976
57.521	333.0000732421875	1705556103.2798564
