sensor angle	rotator angle	time, sec	initial time, sec
31.0937	302.50823974609375	1705563338.1809404	1705563336.4627352
0.7132	271.6833740234375	1705563339.894411	1705563336.4627352
30.5808	240.82175292968753	1705563341.6078615	1705563336.4627352
57.5715	212.99948730468753	1705563343.319607	1705563336.4627352
