sensor angle	rotator angle	time, sec	initial time, sec
27.9131	299.180419921875	1705563351.9569166	1705563350.238816
6.4126	264.84979248046875	1705563353.6731384	1705563350.238816
40.76	230.55028076171877	1705563355.3868988	1705563350.238816
57.5717	212.99996337890627	1705563357.1006813	1705563350.238816
