sensor angle	rotator angle	time, sec
31.1569	302.6074096679688	1705556187.2739108
0.7549	271.8184448242188	1705556188.984929
30.4372	240.97484130859377	1705556190.697884
57.5727	212.99940185546876	1705556192.40976
