sensor angle	rotator angle	time, sec
47.1277	319.41583251953125	1705556075.8779802
33.4748	305.7202392578125	1705556077.5904086
19.8391	292.02421875000005	1705556079.3015137
6.1904	278.3318725585938	1705556081.0134392
7.5738	264.63986816406253	1705556082.724879
21.2323	250.94016113281253	1705556084.4374852
34.9259	237.24426269531253	1705556086.149926
48.6476	223.55604248046876	1705556087.8604026
57.5742	212.999951171875	1705556089.5739133
