sensor angle	rotator angle	time, sec	initial time, sec
35.5198	238.43973388671878	1705563312.3767104	1705563310.6595788
9.8191	264.17233886718753	1705563314.0880797	1705563310.6595788
16.0328	289.91135253906253	1705563315.8089142	1705563310.6595788
41.6624	315.6526611328125	1705563317.5254302	1705563310.6595788
57.5108	333.0	1705563319.2333493	1705563310.6595788
