sensor angle	rotator angle	time, sec	initial time, sec
38.7665	235.06705322265628	1705563292.3540342	1705563290.642934
16.4304	257.3881469726563	1705563294.0733154	1705563290.642934
5.9433	279.6834228515625	1705563295.7921457	1705563290.642934
28.1704	301.97900390625	1705563297.5068238	1705563290.642934
50.4651	324.273828125	1705563299.222582	1705563290.642934
57.5108	333.0000366210938	1705563300.9389036	1705563290.642934
