sensor angle	rotator angle	time, sec	initial time, sec
32.292	241.80664062500003	1705563329.589511	1705563327.8708873
3.1456	270.969482421875	1705563331.3041196	1705563327.8708873
26.0012	300.1058349609375	1705563333.0191262	1705563327.8708873
55.003	329.2791381835938	1705563334.7347443	1705563327.8708873
57.5112	333.0000366210938	1705563336.4410903	1705563327.8708873
