sensor angle	rotator angle	time, sec
24.8112	295.9302124023438	1705556214.721622
12.8207	258.2987915039063	1705556216.4322758
50.5267	220.65743408203127	1705556218.1439455
57.5724	213.00000000000003	1705556219.8611734
