sensor angle	rotator angle	time, sec
32.3932	241.7129638671875	1705556178.6984591
3.3182	270.7995483398438	1705556180.4095953
25.7476	299.8844848632813	1705556182.1204762
54.7058	328.97303466796876	1705556183.8316326
57.5174	333.0000366210938	1705556185.5498514
