sensor angle	rotator angle	time, sec
40.7237	312.677880859375	1705556130.7032833
20.2929	292.1401000976563	1705556132.4146655
0.7065	271.6081909179688	1705556134.1256857
20.8125	251.07637939453127	1705556135.8365786
41.3155	230.54404296875003	1705556137.5475926
57.5732	212.99981689453128	1705556139.2615159
