sensor angle	rotator angle	time, sec
43.9044	316.04001464843753	1705556105.001351
26.8749	298.915185546875	1705556106.7133076
9.8191	281.79493408203126	1705556108.4257376
7.3869	264.6699096679688	1705556110.1377115
24.4647	247.56480712890627	1705556111.8486862
41.5242	230.44500732421878	1705556113.5607114
57.4816	213.33502197265628	1705556115.271543
57.5735	212.99997558593753	1705556116.9893684
