sensor angle	rotator angle	time, sec	initial time, sec
21.5459	292.48809814453125	1705563379.7003663	1705563377.983084
19.6627	251.30455322265627	1705563381.410634	1705563377.983084
57.5717	212.99926757812503	1705563383.12913	1705563377.983084
