sensor angle	rotator angle	time, sec
27.9659	299.26042480468755	1705556200.996234
6.2307	265.0301025390625	1705556202.7076507
40.4982	230.78044433593752	1705556204.4195707
57.5726	212.99996337890627	1705556206.1358526
