sensor angle	rotator angle	time, sec	initial time, sec
29.0783	245.18565673828127	1705563345.0511706	1705563343.319607
3.5728	277.7705810546875	1705563346.7661374	1705563343.319607
36.1565	310.3638916015625	1705563348.4817913	1705563343.319607
57.511	333.0	1705563350.191019	1705563343.319607
