sensor angle	rotator angle	time, sec	initial time, sec
18.4238	289.20317382812505	1705563390.0489283	1705563388.3324306
26.1487	244.62612304687502	1705563391.7579496	1705563388.3324306
57.5717	212.99992675781252	1705563393.4733276	1705563388.3324306
