sensor angle	rotator angle	time, sec
41.9028	231.6558349609375	1705556118.7100604
23.1477	250.49320068359378	1705556120.4221067
4.3442	269.3086303710938	1705556122.1330495
14.5095	288.13535156250003	1705556123.844255
33.2667	306.95651855468753	1705556125.5550213
52.0519	325.7775024414063	1705556127.2663167
57.5191	332.99997558593753	1705556128.9830558
