sensor angle	rotator angle	time, sec
37.5371	309.29838867187505	1705556151.2742207
13.6706	285.351220703125	1705556152.9853363
10.3744	261.39707031250003	1705556154.6963036
34.2792	237.43631591796878	1705556156.4075956
57.3088	213.48894042968752	1705556158.1182883
57.5731	212.99998779296877	1705556159.835782
